hs6_code,hs4_code,hs6_title,category,product_description
730661,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), welded, of square or rectangular cross-section, n.e.c. in chapter 73",Square tubes,Welded square steel tube for structural frames
730669,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73, welded, of non-circular cross-section (not square or rectangular cross-section)",Non‑circular,Welded D‑shaped steel tube for handrail systems
730669,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73, welded, of non-circular cross-section (not square or rectangular cross-section)",Non‑circular,Welded oval section steel tube for chassis
730669,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73, welded, of non-circular cross-section (not square or rectangular cross-section)",Non‑circular,Welded elliptical steel hollow profile for furniture
730690,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73",General tubes,Welded irregular section steel pipe for components
730690,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73",General tubes,Welded profiled steel tube for structural use
730690,7306,"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73",General tubes,Welded hollow steel profile for fabrication
730711,7307,"Cast iron; cast fittings, of non-malleable cast iron",Cast fittings,Non‑malleable cast iron elbow for plumbing
730711,7307,"Cast iron; cast fittings, of non-malleable cast iron",Cast fittings,Non‑malleable cast iron flange for pipe connections
730711,7307,"Cast iron; cast fittings, of non-malleable cast iron",Cast fittings,Non‑malleable cast iron T‑fitting for pipelines
730719,7307,"Iron or steel; cast fittings, other than of non-malleable cast iron",Cast fittings,Steel cast T‑piece fitting for industrial piping
730719,7307,"Iron or steel; cast fittings, other than of non-malleable cast iron",Cast fittings,Malleable iron elbow fitting for water distribution
730719,7307,"Iron or steel; cast fittings, other than of non-malleable cast iron",Cast fittings,Ductile iron pipe flange for pressure pipelines
730721,7307,"Steel, stainless; tube or pipe fittings, flanges, of stainless steel",Stainless,Machined stainless blind flange for sanitary lines
730721,7307,"Steel, stainless; tube or pipe fittings, flanges, of stainless steel",Stainless,Polished stainless pipe collar flange for food
730721,7307,"Steel, stainless; tube or pipe fittings, flanges, of stainless steel",Stainless,Stainless steel flange for sanitary piping
730722,7307,"Steel, stainless; tube or pipe fittings, threaded elbows, bends and sleeves",Threaded fittings,Stainless steel threaded elbow for pipe assemblies
730722,7307,"Steel, stainless; tube or pipe fittings, threaded elbows, bends and sleeves",Threaded fittings,Stainless threaded bend for corrosion‑resistant lines
730722,7307,"Steel, stainless; tube or pipe fittings, threaded elbows, bends and sleeves",Threaded fittings,Stainless steel threaded coupling sleeve for tubing
730723,7307,"Steel, stainless; tube or pipe fittings, butt welding fittings",Buttweld fittings,Stainless butt‑welding elbow for high‑temperature piping
730723,7307,"Steel, stainless; tube or pipe fittings, butt welding fittings",Buttweld fittings,Stainless butt‑welding concentric reducer
730723,7307,"Steel, stainless; tube or pipe fittings, butt welding fittings",Buttweld fittings,Stainless butt‑welding tee for sanitary systems
730729,7307,"Steel, stainless; tube or pipe fittings, n.e.c. in item no. 7307.2",Other stainless,Stainless flanged adapter with gasket face
730729,7307,"Steel, stainless; tube or pipe fittings, n.e.c. in item no. 7307.2",Other stainless,Stainless saddle fitting for branch connections
730729,7307,"Steel, stainless; tube or pipe fittings, n.e.c. in item no. 7307.2",Other stainless,Stainless steel clamp coupling for hygienic pipelines
730791,7307,"Iron or steel; tube or pipe fittings, flanges, other than stainless steel",Other fittings,Forged steel raised‑face pipe flange for pressure
730791,7307,"Iron or steel; tube or pipe fittings, flanges, other than stainless steel",Other fittings,Carbon steel flange for industrial pipework
730791,7307,"Iron or steel; tube or pipe fittings, flanges, other than stainless steel",Other fittings,Mild steel slip‑on flange for general piping
730792,7307,"Iron or steel; tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",Threaded fittings,Threaded steel coupling sleeve for mechanical pipelines
730792,7307,"Iron or steel; tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",Threaded fittings,Galvanized steel threaded elbow for plumbing
730792,7307,"Iron or steel; tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",Threaded fittings,Threaded carbon steel bend for structural piping
730793,7307,"Iron or steel; tube or pipe fittings, butt welding fittings, other than stainless steel",Buttweld fittings,Butt‑weld steel concentric reducer for process lines
730793,7307,"Iron or steel; tube or pipe fittings, butt welding fittings, other than stainless steel",Buttweld fittings,Butt‑weld carbon steel elbow for boiler piping
730793,7307,"Iron or steel; tube or pipe fittings, butt welding fittings, other than stainless steel",Buttweld fittings,Butt‑weld steel tee for welded pipeline systems
730799,7307,"Iron or steel; tube or pipe fittings, n.e.c. in item no. 7307.9, other than stainless steel",Other fittings,Stamped steel pipe adapter for non‑standard connections
730799,7307,"Iron or steel; tube or pipe fittings, n.e.c. in item no. 7307.9, other than stainless steel",Other fittings,Forged steel pipe clamp for fixed pipeline support
730799,7307,"Iron or steel; tube or pipe fittings, n.e.c. in item no. 7307.9, other than stainless steel",Other fittings,Pressed steel pipe saddle for branch tap
730810,7308,"Iron or steel; structures and parts thereof, bridges and bridge-sections",Bridges,Hot‑rolled steel truss section for bridge superstructure
730810,7308,"Iron or steel; structures and parts thereof, bridges and bridge-sections",Bridges,Steel bridge girder section for vehicular bridges
730810,7308,"Iron or steel; structures and parts thereof, bridges and bridge-sections",Bridges,Prefabricated steel bridge span module
730820,7308,"Iron or steel; structures and parts thereof, towers and lattice masts",Towers,Bolted lattice mast panel for tower erection
730820,7308,"Iron or steel; structures and parts thereof, towers and lattice masts",Towers,Lattice steel tower section for transmission lines
730820,7308,"Iron or steel; structures and parts thereof, towers and lattice masts",Towers,Galvanized steel telecom mast segment
730830,7308,"Iron or steel; structures and parts thereof, doors, windows and their frames and thresholds for doors",Doors frames,Box steel threshold section for door systems
730830,7308,"Iron or steel; structures and parts thereof, doors, windows and their frames and thresholds for doors",Doors frames,Steel door frame assembly with welded corners
730830,7308,"Iron or steel; structures and parts thereof, doors, windows and their frames and thresholds for doors",Doors frames,Pressed steel window frame for glazed installations
730840,7308,"Iron or steel; structures and parts thereof, props and similar equipment for scaffolding, shuttering or pit-propping",Scaffold props,Telescopic steel pit‑prop for temporary bracing
730840,7308,"Iron or steel; structures and parts thereof, props and similar equipment for scaffolding, shuttering or pit-propping",Scaffold props,Steel shuttering prop for formwork systems
730840,7308,"Iron or steel; structures and parts thereof, props and similar equipment for scaffolding, shuttering or pit-propping",Scaffold props,Adjustable steel prop for scaffolding support
730890,7308,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",Other structures,Prefabricated steel shelter frame
730890,7308,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",Other structures,Steel gantry beam for industrial handling
730890,7308,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",Other structures,Welded steel bracket assembly for structural installation
730900,7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",Large tanks,"Welded steel storage tank, cylindrical shell"
730900,7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",Large tanks,Vertical cylindrical steel vat with welded seams
730900,7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",Large tanks,Welded steel process tank with manway opening
731010,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), 50l or more capacity but not exceeding 300l",Mid‑size,Welded steel drum for bulk material storage
731010,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), 50l or more capacity but not exceeding 300l",Mid‑size,Welded steel box container for intermediate storage
731010,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), 50l or more capacity but not exceeding 300l",Mid‑size,Welded cylindrical steel cask for liquid storage
731021,7310,"Cans; which are to be closed by soldering or crimping, for any material (excluding compressed or liquefied gas), less than 50l capacity, of iron or steel",Solder cans,Crimp‑top steel can for solder sealing
731021,7310,"Cans; which are to be closed by soldering or crimping, for any material (excluding compressed or liquefied gas), less than 50l capacity, of iron or steel",Solder cans,Solder‑closing steel tin for chemical packaging
731021,7310,"Cans; which are to be closed by soldering or crimping, for any material (excluding compressed or liquefied gas), less than 50l capacity, of iron or steel",Solder cans,Solderable steel can with crimped closure
731029,7310,"Tanks, casks, drums, boxes and similar containers for any material (excluding compressed or liquefied gas) less than 50l capacity, n.e.c. in item no. 7310.2, of iron or steel",Small cans,Seam‑welded steel can for dry goods
731029,7310,"Tanks, casks, drums, boxes and similar containers for any material (excluding compressed or liquefied gas) less than 50l capacity, n.e.c. in item no. 7310.2, of iron or steel",Small cans,Pressed steel box container with welded seams
731029,7310,"Tanks, casks, drums, boxes and similar containers for any material (excluding compressed or liquefied gas) less than 50l capacity, n.e.c. in item no. 7310.2, of iron or steel",Small cans,Welded small steel container for packing
731100,7311,"Containers for compressed or liquefied gas, of iron or steel",Gas bottles,Cylindrical steel gas cylinder with forged neck
731100,7311,"Containers for compressed or liquefied gas, of iron or steel",Gas bottles,Seam‑welded steel container for liquefied gas
731100,7311,"Containers for compressed or liquefied gas, of iron or steel",Gas bottles,Welded steel cylinder for compressed gas service
731210,7312,"Iron or steel; stranded wire, ropes and cables, not electrically insulated",Stranded wire,Stranded galvanized steel rope for general rigging
731210,7312,"Iron or steel; stranded wire, ropes and cables, not electrically insulated",Stranded wire,Stranded iron wire rope for lifting applications
731210,7312,"Iron or steel; stranded wire, ropes and cables, not electrically insulated",Stranded wire,Multi‑strand steel cable for hoisting equipment
731290,7312,"Iron or steel; plaited bands, slings and the like, not electrically insulated",Plaited bands,Plaited metal strap for industrial holding
731290,7312,"Iron or steel; plaited bands, slings and the like, not electrically insulated",Plaited bands,Braided steel band for cargo securing
731290,7312,"Iron or steel; plaited bands, slings and the like, not electrically insulated",Plaited bands,Plaited steel lifting sling for load handling
731300,7313,"Iron of steel; barbed wire, twisted hoop or single flat wire and loosely twisted double wire, used for fencing",Barbed wire,Single flat steel wire with barbs for agriculture
731300,7313,"Iron of steel; barbed wire, twisted hoop or single flat wire and loosely twisted double wire, used for fencing",Barbed wire,Barbed steel fencing wire for perimeter security
